order_id,order_date,delivery_zone,distance_km,traffic_level,package_weight_kg,order_hour,delivery_minutes,transport_cost,on_time
ORD01814,2026-07-19,North,7.42,Low,6.31,14,32.3,90.79,True
ORD01815,2026-06-15,Central,4.53,High,2.88,12,47.0,56.9,True
ORD01816,2026-07-07,South,11.2,Medium,1.19,20,68.8,121.46,True
ORD01817,2026-06-28,West,11.39,Medium,1.27,8,61.5,111.85,True
ORD01818,2026-07-20,West,10.77,Medium,3.2,13,81.4,106.16,False
ORD01819,2026-07-25,South,6.41,Low,1.15,13,41.5,74.64,True
ORD01820,2026-06-04,North,13.35,Medium,1.47,11,49.6,108.16,True
ORD01821,2026-06-21,North,14.42,Medium,0.92,14,69.8,121.25,False
ORD01822,2026-07-26,West,5.95,Medium,4.2,14,43.8,88.24,True
ORD01823,2026-07-04,West,7.93,Medium,1.17,19,48.3,90.7,True
ORD01824,2026-06-19,West,10.16,Low,7.01,16,45.8,124.44,True
ORD01825,2026-07-29,East,5.11,Low,3.5,19,39.0,75.62,True
ORD01826,2026-07-07,North,10.52,High,0.91,8,70.6,110.99,False
ORD01827,2026-07-28,Central,1.82,Medium,3.86,12,33.0,56.79,True
ORD01828,2026-06-04,Central,10.5,Medium,6.31,17,63.4,119.36,True
ORD01829,2026-07-07,South,13.57,Low,2.36,10,63.9,118.98,True
ORD01830,2026-07-21,Central,4.64,Low,6.82,14,31.7,67.58,True
ORD01831,2026-07-02,West,14.08,Medium,3.54,11,79.2,144.19,False
ORD01832,2026-07-15,East,11.32,Medium,1.54,11,75.5,127.6,False
ORD01833,2026-07-18,West,9.31,Medium,9.71,20,66.7,121.37,True
ORD01834,2026-06-12,Central,1.55,Low,0.69,19,20.8,27.74,True
ORD01835,2026-07-11,West,11.23,Medium,1.93,8,56.3,103.66,True
ORD01836,2026-07-26,North,11.58,Low,2.44,8,55.5,119.04,True
ORD01837,2026-06-16,South,10.42,Low,8.64,17,56.1,127.94,True
ORD01838,2026-06-14,Central,0.5,Medium,4.27,9,26.3,44.91,True
ORD01839,2026-07-24,South,7.59,Low,3.78,9,28.9,94.23,True
ORD01840,2026-06-01,South,9.78,Low,1.34,8,46.3,100.4,True
ORD01841,2026-07-22,East,7.77,Medium,2.29,15,53.2,94.56,True
ORD01842,2026-07-25,East,13.92,Medium,1.57,13,98.8,123.52,False
ORD01843,2026-07-28,West,6.84,High,3.69,13,68.5,86.22,True
ORD01844,2026-07-02,Central,5.52,Medium,5.65,17,41.4,66.53,True
ORD01845,2026-06-21,South,14.47,Low,11.17,17,64.8,182.18,True
ORD01846,2026-06-04,North,15.81,Low,1.72,16,70.5,143.05,True
ORD01847,2026-06-09,North,7.79,High,0.67,12,78.4,101.56,False
ORD01848,2026-07-26,Central,5.47,Medium,1.95,11,28.6,79.91,True
ORD01849,2026-07-21,West,12.71,Medium,5.13,18,100.8,133.27,False
ORD01850,2026-07-16,South,10.59,Low,1.2,13,58.5,86.02,True
ORD01851,2026-06-22,Central,3.7,Medium,2.51,15,30.2,45.01,True
ORD01852,2026-06-12,Central,5.31,Low,3.81,8,51.0,93.08,True
ORD01853,2026-06-30,Central,0.5,Medium,1.75,14,31.8,47.34,True
ORD01854,2026-06-30,Central,6.05,High,2.98,15,39.6,99.4,True
ORD01855,2026-07-02,South,10.38,High,1.1,16,62.4,113.26,True
ORD01856,2026-07-30,West,10.33,Medium,5.92,18,73.3,117.57,True
ORD01857,2026-07-06,East,14.14,Medium,2.07,15,88.8,103.01,False
ORD01858,2026-06-07,Central,1.98,High,2.91,14,24.1,62.32,True
ORD01859,2026-06-17,West,9.79,Medium,0.41,10,44.4,83.17,True
ORD01860,2026-06-01,West,16.97,Low,0.96,9,80.2,142.16,False
ORD01861,2026-06-14,West,8.5,Medium,5.01,10,60.6,111.26,True
ORD01862,2026-07-17,North,7.35,Low,1.73,11,58.4,77.47,True
ORD01863,2026-07-14,East,7.56,Medium,1.15,11,52.4,74.06,True
ORD01864,2026-07-14,Central,6.52,Medium,0.62,13,53.4,71.31,True
ORD01865,2026-07-08,Central,4.62,Medium,5.84,19,50.4,60.03,True
ORD01866,2026-06-26,North,5.12,Medium,4.14,14,37.2,68.28,True
ORD01867,2026-06-27,North,7.4,Low,3.95,19,63.0,82.14,False
ORD01868,2026-07-15,North,7.18,Medium,7.44,11,63.9,105.07,True
ORD01869,2026-06-16,West,10.77,High,1.93,17,63.0,96.73,False
ORD01870,2026-07-16,Central,5.28,Medium,0.68,13,54.0,60.97,True
ORD01871,2026-06-07,North,10.25,Low,2.62,16,42.1,102.32,True
ORD01872,2026-07-02,East,2.67,High,8.39,13,63.9,108.14,True
ORD01873,2026-06-25,Central,7.19,High,2.66,10,69.2,97.15,False
ORD01874,2026-07-01,West,11.76,Low,5.55,8,49.6,128.29,True
ORD01875,2026-06-16,East,12.15,Low,0.71,18,72.1,117.37,False
ORD01876,2026-07-25,East,9.33,Medium,1.32,17,63.2,107.25,True
ORD01877,2026-07-11,East,11.3,High,4.81,17,76.8,127.13,False
ORD01878,2026-07-28,South,11.4,High,2.87,20,69.2,103.74,False
ORD01879,2026-06-14,East,12.04,High,2.32,12,110.1,116.35,False
ORD01880,2026-06-25,West,12.57,Medium,5.5,17,72.1,123.07,False
ORD01881,2026-06-30,Central,3.71,Medium,4.76,17,28.3,70.13,True
ORD01882,2026-07-26,West,17.82,Low,2.93,10,85.1,156.21,False
ORD01883,2026-06-07,West,13.67,Low,0.15,15,48.6,132.1,True
ORD01884,2026-06-12,North,10.72,Medium,2.54,17,61.5,100.83,True
ORD01885,2026-06-03,East,4.17,Medium,3.47,8,37.6,61.2,True
ORD01886,2026-06-27,North,5.14,Medium,0.43,18,47.9,56.58,True
ORD01887,2026-07-16,South,10.88,Medium,3.38,9,73.0,107.6,False
ORD01888,2026-06-19,West,11.44,Low,5.67,10,55.9,124.33,True
ORD01889,2026-07-13,Central,2.16,Medium,2.53,10,8.0,58.6,True
ORD01890,2026-07-07,North,9.42,Low,1.03,19,55.3,86.15,True
ORD01891,2026-07-25,South,14.77,Medium,0.18,15,82.4,128.11,False
ORD01892,2026-07-15,Central,6.09,High,3.43,12,64.0,85.49,False
ORD01893,2026-07-30,North,5.58,Medium,0.49,15,37.6,74.95,True
ORD01894,2026-07-12,East,7.67,High,3.93,18,81.9,93.8,False
ORD01895,2026-06-07,West,8.59,Low,8.13,18,67.7,129.93,False
ORD01896,2026-07-19,West,9.84,Medium,1.38,13,59.5,104.16,True
ORD01897,2026-06-16,North,7.76,Low,2.12,19,51.9,93.23,True
ORD01898,2026-07-02,South,8.57,Medium,8.43,9,58.4,114.48,True
ORD01899,2026-06-08,Central,0.5,High,2.77,18,22.5,48.18,True
ORD01900,2026-07-19,East,7.62,Medium,1.75,11,32.9,91.09,True
ORD01901,2026-06-13,North,7.32,High,5.13,16,71.0,91.94,True
ORD01902,2026-06-11,West,2.21,Low,1.83,11,24.1,66.39,True
ORD01903,2026-06-20,North,15.16,High,1.3,12,135.3,165.48,False
ORD01904,2026-06-18,West,14.27,Low,3.89,12,97.3,131.18,False
ORD01905,2026-07-07,North,7.87,High,5.41,17,67.2,98.24,False
ORD01906,2026-06-06,Central,4.06,Low,1.29,15,17.1,56.44,True
ORD01907,2026-06-20,South,6.49,Low,2.95,13,46.6,68.83,True
ORD01908,2026-07-02,South,15.09,Medium,2.19,17,85.6,126.75,False
ORD01909,2026-07-16,North,14.69,High,2.48,14,98.1,146.2,False
ORD01910,2026-07-14,South,10.47,Low,1.04,13,76.7,101.44,False
ORD01911,2026-06-29,Central,7.07,Medium,4.1,12,53.8,116.21,True
ORD01912,2026-06-04,Central,4.53,High,6.99,12,67.1,85.31,True
ORD01913,2026-06-07,South,5.99,Medium,1.26,10,48.0,79.22,True
ORD01914,2026-07-13,East,6.76,Low,4.1,14,41.9,80.34,True
ORD01915,2026-06-20,West,11.4,Medium,5.05,20,70.6,123.96,False
ORD01916,2026-07-04,Central,2.64,Medium,2.93,17,21.4,60.5,True
ORD01917,2026-07-06,East,7.34,High,3.97,12,72.8,69.16,True
ORD01918,2026-06-07,South,9.73,High,1.4,14,74.1,89.2,True
ORD01919,2026-07-03,South,9.76,Medium,6.73,9,61.8,129.32,True
ORD01920,2026-06-15,West,11.16,High,5.44,16,82.2,132.36,False
ORD01921,2026-07-22,North,5.82,Medium,5.87,15,53.6,77.49,True
ORD01922,2026-07-02,West,8.85,Low,0.88,12,40.4,86.88,True
ORD01923,2026-06-22,South,6.15,Low,3.62,9,41.6,56.72,True
ORD01924,2026-07-26,Central,6.93,Medium,1.49,13,71.2,81.28,False
ORD01925,2026-07-10,North,2.68,Low,7.12,15,28.4,92.47,True
ORD01926,2026-06-29,East,11.46,High,1.29,14,68.8,125.56,False
ORD01927,2026-06-25,East,12.16,High,3.02,15,81.4,136.93,False
ORD01928,2026-06-05,West,10.09,Low,0.3,11,35.5,103.19,True
ORD01929,2026-06-14,North,1.19,Medium,3.01,10,25.1,64.28,True
ORD01930,2026-07-20,East,6.92,Medium,0.89,14,44.2,76.42,True
ORD01931,2026-07-05,East,7.81,High,3.76,9,64.2,90.28,True
ORD01932,2026-06-02,East,4.97,High,2.24,12,54.3,85.39,True
ORD01933,2026-06-25,West,9.45,Medium,1.87,20,58.0,102.77,True
ORD01934,2026-07-24,West,15.59,High,7.24,14,111.4,140.2,False
ORD01935,2026-06-16,Central,5.99,Medium,10.15,8,41.5,126.2,True
ORD01936,2026-07-16,South,7.23,Medium,0.65,11,48.5,77.06,True
ORD01937,2026-06-16,Central,0.5,Low,1.92,9,30.3,33.31,True
ORD01938,2026-06-11,East,7.02,Low,4.56,13,43.8,106.52,True
ORD01939,2026-07-30,North,8.36,Medium,3.32,19,69.8,108.41,True
ORD01940,2026-07-19,North,10.49,Low,4.39,8,63.8,105.13,True
ORD01941,2026-07-05,South,8.39,Low,2.37,14,35.2,92.63,True
ORD01942,2026-06-23,Central,5.53,Medium,5.6,10,50.6,78.59,True
ORD01943,2026-07-25,West,16.81,Low,2.92,19,91.7,140.92,False
ORD01944,2026-06-05,Central,6.45,Medium,3.47,8,53.7,50.56,True
ORD01945,2026-07-05,East,7.86,Medium,0.89,15,42.1,72.63,True
ORD01946,2026-06-29,East,7.45,High,2.7,14,58.4,87.71,True
ORD01947,2026-07-17,North,7.93,Medium,4.6,9,40.9,66.87,True
ORD01948,2026-07-25,South,13.54,Low,3.19,14,65.3,114.96,False
ORD01949,2026-06-05,East,6.12,Medium,2.8,10,47.1,88.81,True
ORD01950,2026-07-24,North,9.14,High,3.62,20,73.0,87.64,False
ORD01951,2026-06-03,South,10.15,High,2.91,16,77.4,106.33,False
ORD01952,2026-06-06,East,6.49,Medium,2.43,15,44.0,62.58,True
ORD01953,2026-06-23,West,6.88,Low,4.7,12,39.2,99.39,True
ORD01954,2026-07-16,Central,4.97,High,2.3,14,52.5,68.05,True
ORD01955,2026-07-26,Central,3.82,Low,0.84,10,27.8,47.33,True
ORD01956,2026-06-02,West,12.5,Medium,7.02,8,77.9,109.0,False
ORD01957,2026-06-18,East,6.4,Medium,1.53,8,41.8,67.29,True
ORD01958,2026-06-30,West,14.66,Low,0.62,18,97.0,135.89,False
ORD01959,2026-07-08,Central,1.37,Low,3.95,9,19.2,74.09,True
ORD01960,2026-07-26,North,14.14,Low,7.63,15,63.8,151.3,True
ORD01961,2026-06-05,South,4.76,Medium,4.02,8,26.7,76.6,True
ORD01962,2026-07-16,Central,5.3,High,6.36,18,63.3,83.06,True
ORD01963,2026-07-19,South,11.43,Low,1.16,19,82.3,123.89,False
ORD01964,2026-06-11,East,5.61,High,0.85,12,59.7,67.17,True
ORD01965,2026-06-01,East,9.27,Low,1.92,16,48.6,109.06,True
ORD01966,2026-06-10,North,12.84,Medium,5.32,19,103.4,138.77,False
ORD01967,2026-07-11,South,3.35,Low,3.77,16,31.2,69.08,True
ORD01968,2026-07-22,South,11.51,High,3.97,9,91.6,109.23,False
ORD01969,2026-07-14,North,1.52,High,2.79,14,37.1,72.99,True
ORD01970,2026-06-26,North,6.1,Medium,1.95,18,47.9,95.45,True
ORD01971,2026-07-03,Central,8.89,High,2.89,8,55.1,127.2,True
ORD01972,2026-06-27,South,8.25,Medium,2.24,10,57.3,79.87,True
ORD01973,2026-07-26,East,4.48,High,1.84,13,53.7,70.01,True
ORD01974,2026-07-20,South,9.41,Medium,3.39,16,49.5,95.86,True
ORD01975,2026-06-12,Central,10.2,High,2.08,17,67.4,110.38,True
ORD01976,2026-06-02,South,4.5,Medium,3.11,9,31.7,75.85,True
ORD01977,2026-06-01,East,4.85,Low,0.34,14,32.1,57.96,True
ORD01978,2026-06-01,Central,8.49,Medium,2.92,11,61.5,94.72,True
ORD01979,2026-07-27,Central,9.57,Low,2.06,9,56.3,125.97,True
ORD01980,2026-07-03,North,8.69,Medium,6.59,10,64.7,112.54,True
ORD01981,2026-06-22,Central,0.5,Medium,0.59,13,16.2,15.0,True
ORD01982,2026-06-12,East,14.29,Medium,2.76,17,95.2,128.03,False
ORD01983,2026-07-09,East,12.78,Low,4.63,16,61.3,119.39,True
ORD01984,2026-07-06,North,11.04,Low,2.31,15,49.7,100.4,True
ORD01985,2026-06-21,North,6.56,Medium,2.01,17,33.6,89.61,True
ORD01986,2026-06-20,West,10.85,High,4.62,18,100.0,130.64,False
ORD01987,2026-07-06,East,7.52,Medium,3.7,16,53.9,84.3,True
ORD01988,2026-06-26,East,8.99,Medium,3.9,11,44.0,98.22,True
ORD01989,2026-07-17,West,15.35,Medium,1.84,19,98.8,129.14,False
ORD01990,2026-07-01,West,13.64,Medium,1.66,11,69.8,143.84,True
ORD01991,2026-06-01,North,5.77,Low,3.11,16,30.7,91.6,True
ORD01992,2026-07-08,West,15.13,Medium,4.89,15,76.5,157.0,False
ORD01993,2026-06-14,North,9.94,Low,0.74,19,69.3,85.33,False
ORD01994,2026-06-26,West,13.06,High,2.38,9,75.5,104.38,False
ORD01995,2026-07-16,West,15.4,Low,1.72,15,67.6,152.09,True
ORD01996,2026-07-12,Central,0.67,Medium,2.6,8,24.8,68.27,True
ORD01997,2026-06-07,North,8.89,Low,4.33,16,44.3,84.91,True
ORD01998,2026-07-25,North,7.41,Low,1.26,16,38.3,110.33,True
ORD01999,2026-07-26,South,5.3,High,4.0,20,47.9,79.95,True
